,證券代碼,年月日,開盤價(元),最低價(元),最高價(元),收盤價(元),成交量(千股),報酬率％,SMA,WMA,Momentum,Stoch K%,Stoch D%,RSI,MACD,LW R%,A/D oscillator,CCI
134,Y9999 加權指數,2013-07-24,8222.85,8172.23,8233.1,8196.19,4056224,-0.2247,8194.697,8182.919818181817,16.650000000000546,68.26027397260277,83.54493488639784,57.299164120495384,30.326599856936284,31.739726027397232,0.30310497782159496,20.22322061333015
135,Y9999 加權指數,2013-07-25,8173.19,8140.41,8203.49,8163.58,3861445,-0.3979,8193.100999999999,8177.262181818182,-56.909999999999854,53.369863013698456,78.88192118776769,54.2555517258099,33.04674788508195,46.63013698630154,0.11572606214329868,-32.96721204615036
136,Y9999 加權指數,2013-07-26,8188.36,8135.73,8222.82,8149.4,3408937,-0.1737,8185.992,8169.316545454545,-105.28000000000065,46.894977168949495,73.57141890466264,52.89797913493626,34.645494568513854,53.105022831050505,0.6802158686416314,-26.303449874609857
137,Y9999 加權指數,2013-07-29,8146.14,8074.29,8163.89,8084.5,3142985,-0.7964,8168.974,8150.863454545454,-175.61000000000058,17.26027397260275,65.29744630192292,46.926730801254976,34.34315398565794,82.73972602739725,0.16171875000000704,-96.57522278525263
138,Y9999 加權指數,2013-07-30,8113.17,8112.91,8176.74,8163.55,3390053,0.9778,8159.318000000001,8149.877272727273,-95.40000000000055,53.35616438356159,60.63306274027907,53.96026404357307,34.048019513778556,46.64383561643841,1.4450885163716103,-21.544033578458933
139,Y9999 加權指數,2013-07-31,8163.44,8107.6,8170.57,8107.94,3845143,-0.6812,8144.217,8140.535818181817,-86.9399999999996,27.96347031963449,53.46333550099327,48.895332081830276,32.808045734452875,72.03652968036552,0.11148165793234238,-44.11459332401479
140,Y9999 加權指數,2013-08-01,8110.73,8056.22,8113.4,8056.22,3671676,-0.6379,8130.351,8124.536363636364,-5.809999999999491,5.107296137339275,45.834322535268335,44.57194385015891,30.140927890494265,94.89270386266072,0.0954879328436533,-112.43334863519419
141,Y9999 加權指數,2013-08-02,8114.51,8087.1,8162.91,8099.88,4011109,0.5419,8134.136,8118.996181818183,-5.569999999999709,24.683401175938393,43.6525444495525,48.816836093813,27.34699104880684,75.31659882406161,1.4073341247856526,-49.85085142345534
142,Y9999 加權指數,2013-08-05,8104.2,8075.99,8143.44,8138.63,3550412,0.4784,8137.454000000001,8119.813272727273,-76.01999999999953,46.59090909090898,42.592617379854644,52.41093219758367,25.17593359614425,53.40909090909103,0.6458117123795346,-47.13086027904339
143,Y9999 加權指數,2013-08-06,8129.85,8028.93,8129.85,8038.91,3902801,-1.2253,8119.879999999999,8101.896181818182,-157.28000000000065,4.888083459861664,34.837471269509784,43.647235265449076,21.860739892306484,95.11191654013832,-0.08699960364645005,-127.37739023654146
144,Y9999 加權指數,2013-08-07,7993.57,7921.29,7993.57,7921.29,3722394,-1.4631,8092.389999999999,8065.788909090909,-242.28999999999996,0.0,28.011443872249508,35.801656553870586,16.075828231141816,100.0,-0.6272827891532969,-233.1727195400452
145,Y9999 加權指數,2013-08-08,7910.2,7894.18,7932.35,7907.67,3712670,-0.1719,8066.799000000001,8032.2034545454535,-241.72999999999956,4.104795520934703,23.084937122973137,34.99238329465954,8.792260619460368,95.8952044790653,0.2897563531569395,-175.59078703180117
146,Y9999 加權指數,2013-08-09,7955.0,7853.97,7955.0,7856.14,3650073,-0.6516,8037.473,7993.901818181817,-228.35999999999967,0.672305356755608,18.462669941753745,31.955818583812157,0.10901074694043267,99.32769464324439,0.4684747104820355,-132.92332226145408
147,Y9999 加權指數,2013-08-12,7878.22,7862.04,7908.68,7903.38,3254217,0.6013,8019.361,7969.521272727273,-260.1700000000001,15.308114137001557,18.267453958193627,37.48195549122927,-8.24290439147022,84.69188586299843,1.1265008576329245,-95.64691963934867
148,Y9999 加權指數,2013-08-13,7935.79,7935.79,7986.27,7986.27,3721182,1.0488,8001.632999999999,7963.504727272727,-121.66999999999916,41.78774478837663,17.110611998675132,46.02772392987489,-14.60807536018282,58.212255211623365,1.6420364500792304,-30.921460409180376
149,Y9999 加權指數,2013-08-14,7978.74,7926.23,7981.56,7951.33,3686770,-0.4375,7985.972,7954.358727272728,-104.89000000000033,31.51420987894083,17.465685954605764,43.2582760594536,-19.91847332762488,68.48579012105918,-0.08512560997650398,-33.5873443678863
150,Y9999 加權指數,2013-08-15,7903.01,7850.27,7916.02,7887.26,3866014,-0.8058,7969.076000000001,7936.411090909091,-212.6199999999999,11.831499488229225,18.138106289694758,38.53427291492209,-25.266181376142356,88.16850051177077,-0.5370342205323116,-79.33108913915696
151,Y9999 加權指數,2013-08-16,7854.68,7850.49,7949.43,7925.0,3659370,0.4785,7951.588000000001,7928.397272727273,-213.6300000000001,25.490329842753276,18.218799156376246,42.63439872125674,-29.69723257179062,74.50967015724672,0.6283606225995528,-51.550395078522676
152,Y9999 加權指數,2013-08-19,7937.45,7888.87,7944.74,7900.21,3301823,-0.3128,7927.745999999999,7919.055818181819,-138.69999999999982,17.862508047785827,15.345959052063932,40.65510012878612,-33.649281956360355,82.13749195221418,0.3533202076248402,-35.65795099924075
153,Y9999 加權指數,2013-08-20,7896.38,7829.78,7924.52,7832.65,3866700,-0.8552,7907.120000000001,7901.765636363636,-88.64000000000033,1.752243726723177,15.032375078750084,35.64425156155514,-38.09511614811407,98.24775627327682,0.25659700232214716,-128.5430929682024
154,Y9999 加權指數,2013-08-22,7779.44,7737.33,7825.56,7814.38,4088917,-0.2333,7896.428999999999,7884.903818181819,-93.28999999999996,30.951233228890505,18.127498401639134,34.37133753293282,-42.82204782002059,69.0487667711095,-0.0803581548226136,-208.93220783794075
155,Y9999 加權指數,2013-08-23,7863.73,7845.92,7895.13,7873.31,3499474,0.7541,7892.993,7880.700363636363,17.170000000000073,54.62360408130481,23.179379257676143,41.81787738815908,-46.43957853641318,45.37639591869519,1.6409266409266396,-42.97833633687841
156,Y9999 加權指數,2013-08-26,7906.52,7874.05,7913.74,7894.97,2920586,0.2751,7896.876000000001,7881.059818181818,-8.409999999999854,63.32449586245682,29.444598308246263,44.39454197781934,-48.72070344590014,36.67550413754318,1.0186444948349658,0.8257539492575375
157,Y9999 加權指數,2013-08-27,7875.93,7820.84,7895.23,7820.84,3444528,-0.939,7888.622,7867.235090909092,-165.4300000000003,33.54623604081306,31.268410498627418,37.99577022496803,-51.11627126532871,66.45376395918694,0.00349509342652656,-76.5493182210288
158,Y9999 加權指數,2013-08-28,7776.87,7761.76,7834.11,7824.54,3145138,0.0473,7872.4490000000005,7855.583818181819,-126.78999999999996,35.7081439626581,30.66045041605556,38.48746532079972,-53.282454398995036,64.29185603734192,0.18341395991706463,-118.39537857583746
159,Y9999 加權指數,2013-08-29,7841.99,7841.99,7931.05,7917.66,3432274,1.1901,7869.082,7863.803999999999,30.399999999999636,85.02121640735484,36.01115106889697,49.65231330852614,-53.58419205104767,14.978783592645161,1.195935324500334,60.583976569771046
160,Y9999 加權指數,2013-08-30,7949.99,7936.82,8021.89,8021.89,3639396,1.3164,7882.545,7891.587272727273,96.89000000000033,100.0,44.82800112007404,58.92445025143317,-50.916455821637086,-0.0,1.2252262842365078,180.5048685618788
161,Y9999 加權指數,2013-09-02,8010.15,7993.13,8052.71,8038.86,3322699,0.2115,7893.931,7920.008181818182,138.64999999999964,95.608472319107,51.83981536770941,60.2487836554494,-46.140562692061025,4.391527680893004,0.5172876804296701,168.57377943967907
162,Y9999 加權指數,2013-09-03,8095.66,8067.62,8102.66,8088.37,3824029,0.6159,7912.747,7955.360727272727,255.72000000000025,96.0884679604741,59.66241135897824,64.01028272233792,-39.39861105933439,3.9115320395259,1.8207762557077696,154.6328560480739
163,Y9999 加權指數,2013-09-04,8066.67,8041.49,8094.12,8083.44,3644065,-0.061,7937.825999999999,7986.395818181817,269.0599999999995,94.73900309309386,68.96108729561531,63.34707649342109,-31.766654157381545,5.260996906906157,0.10925327759832772,103.21159153019207
164,Y9999 加權指數,2013-09-05,8109.24,8107.22,8169.1,8169.1,4395684,1.0597,7973.298000000001,8028.4456363636355,295.78999999999996,100.0,75.86596397272625,69.45657106955498,-22.537881085742683,-0.0,1.3842921784098354,120.93618289039044
165,Y9999 加權指數,2013-09-06,8180.53,8155.5,8182.56,8164.2,4225539,-0.06,8002.387,8063.155090909091,269.22999999999956,95.63688212927742,79.96729177752351,68.72844151453144,-12.818850356892007,4.363117870722566,0.4974131559497353,108.4011212888571
166,Y9999 加權指數,2013-09-09,8176.47,8117.87,8192.11,8192.11,3857629,0.3419,8032.101,8097.650181818182,371.27000000000044,100.0,83.63484219127784,70.67410547929511,-2.827518774875382,-0.0,0.37594288793104125,89.69959173375572
167,Y9999 加權指數,2013-09-10,8217.21,8155.87,8238.91,8208.77,4138024,0.2034,8070.894,8129.771818181819,384.2300000000005,93.68332809389092,89.64855139658563,71.83630474638301,7.082968652176401,6.316671906109073,0.5635838150288932,95.76041344464967
168,Y9999 加權指數,2013-09-11,8174.54,8137.07,8208.99,8208.99,3956542,0.0027,8109.339,8154.880181818183,291.3299999999999,92.46195706943463,95.32393270726328,71.85267184426708,16.41062685509231,7.53804293056537,0.0030589543937617485,76.03667035840846
169,Y9999 加權指數,2013-09-12,8180.38,8177.03,8226.61,8225.36,3930057,0.1994,8140.1089999999995,8175.974909090909,203.47000000000025,95.51458174716169,96.37326924124396,73.14306480072847,25.107778386419405,4.485418252838313,0.35538523598226107,86.31739768676431
170,Y9999 加權指數,2013-09-13,8210.15,8162.14,8228.67,8168.2,3088068,-0.6949,8154.74,8181.082363636364,129.34000000000015,71.23036862234514,93.49630610347847,62.09810399576989,31.98464137462657,28.769631377654857,0.04975199158273716,55.07531862475502
171,Y9999 加權指數,2013-09-14,8169.41,8142.48,8176.76,8142.48,2114813,-0.3149,8165.102000000001,8178.853272727274,54.10999999999967,51.154898186607106,89.05094869022848,57.739006649140656,36.87683920166802,48.8451018133929,0.24970828471412593,-7.759545680564075
172,Y9999 加權指數,2013-09-16,8189.61,8189.61,8255.34,8255.34,3360912,1.3861,8181.799000000001,8195.260181818183,171.90000000000055,100.0,89.44210189418108,68.51483700331582,41.98519586963471,-0.0,1.7170241898676368,132.80515663422221
173,Y9999 加權指數,2013-09-17,8241.03,8218.94,8249.78,8249.78,2976525,-0.0674,8198.433,8207.620363636364,80.68000000000029,96.2462867944913,89.59283026432082,67.57171426052628,46.77684890688124,3.753713205508702,-0.18028534370945085,132.08735347080906
174,Y9999 加權指數,2013-09-18,8248.18,8209.18,8263.05,8209.18,3061671,-0.4921,8202.441,8209.574363636362,44.98000000000047,62.89433806309464,85.88226407063028,60.783183872300974,50.364448685525716,37.10566193690536,0.24633376647482585,79.82957313562254
175,Y9999 加權指數,2013-09-23,8226.8,8221.34,8293.03,8292.83,3613531,1.019,8215.304,8226.008727272729,100.71999999999935,99.88581868006352,86.30715772570889,68.11614053046424,54.22909942779457,0.1141813199364683,1.1696191937508686,144.57882055721075
176,Y9999 加權指數,2013-09-24,8295.5,8265.55,8310.94,8299.12,3810926,0.0758,8226.005000000001,8241.248,90.35000000000036,93.20181744981903,85.6273394706908,68.60658243857773,58.041563158089936,6.798182550180975,0.39898656091650336,148.06637392101086
177,Y9999 加權指數,2013-09-25,8283.6,8253.43,8285.28,8283.9,3710404,-0.1834,8233.518,8251.774363636365,74.90999999999985,84.44815091735161,84.70382175303686,65.8819698392001,61.24634675790674,15.551849082648383,-0.4345368916797484,90.85833108706521
178,Y9999 加權指數,2013-09-26,8290.1,8184.68,8290.1,8184.68,3542500,-1.1977,8231.087000000001,8242.894727272727,-40.68000000000029,25.050457081800126,77.96267175427342,51.16406271423488,62.17965820858327,74.94954291819987,0.058812369569348544,-22.86536490968914
179,Y9999 加權指數,2013-09-27,8222.13,8207.72,8244.86,8230.68,3705523,0.562,8231.619,8242.820727272727,62.48000000000047,52.356642526415904,73.64687783219884,56.204050958749654,62.232512308632224,47.64335747358409,1.6203554119547197,-10.346278501163512
180,Y9999 加權指數,2013-09-30,8174.86,8137.11,8204.4,8173.87,3313682,-0.6902,8232.186000000002,8232.320909090908,31.390000000000327,21.147097739170476,68.63855074388137,49.231980727890004,60.682531245074955,78.85290226082952,-0.3905483727151236,-127.96521412526269
181,Y9999 加權指數,2013-10-01,8173.99,8172.79,8222.38,8187.02,3361239,0.1609,8236.64,8224.108909090908,-68.31999999999971,28.71195996088162,66.39425692130882,50.80163238085484,58.2806695278993,71.28804003911837,0.9782214156079866,-100.60345139347494
182,Y9999 加權指數,2013-10-02,8215.96,8204.34,8228.81,8216.52,4004860,0.3603,8232.758,8220.450727272728,-33.26000000000022,45.682563424035195,60.962513263712346,54.32189372300339,55.80859691664313,54.317436575964805,1.7078054760931825,-39.03126007896965
183,Y9999 加權指數,2013-10-03,8231.68,8231.68,8376.79,8359.02,5249849,1.7343,8243.682,8243.407454545455,149.84000000000015,92.58594793057395,60.59647937732061,66.99650155443439,55.568412800589215,7.414052069426047,1.1044724691613246,140.85700344345187
184,Y9999 加權指數,2013-10-04,8345.82,8336.61,8376.06,8364.55,4233382,0.0662,8259.219000000001,8265.383454545454,71.71999999999935,94.89319092122766,63.79636466313391,67.38670302572757,56.70130026983284,5.106809078772335,0.4319391634980868,143.00207053516374
185,Y9999 加權指數,2013-10-07,8354.91,8323.79,8361.5,8333.66,4413800,-0.3693,8263.302,8278.91818181818,34.539999999999054,82.00517356475267,62.008300151602825,62.77989834137502,58.01334893313772,17.994826435247337,-0.08088040307608971,93.21259390401518
186,Y9999 加權指數,2013-10-08,8340.33,8311.59,8375.65,8375.65,4317402,0.5039,8270.955,8299.345090909092,91.75,99.52436582109428,62.64055498873036,66.26337337916156,59.90661437177647,0.4756341789057261,0.655479238214176,92.86359724612846
187,Y9999 加權指數,2013-10-09,8352.25,8330.79,8378.37,8344.73,4305997,-0.3692,8277.038,8312.758727272729,160.04999999999927,86.05653651662062,62.801393548657245,61.550176800742776,61.43507728906193,13.94346348337937,0.05716687683903254,72.34383171966896
188,Y9999 加權指數,2013-10-11,8407.45,8349.37,8433.53,8349.37,4340289,0.0556,8293.507,8325.909999999998,118.69000000000051,71.60785372107159,67.4571332125844,62.00083989645183,62.5887700234215,28.392146278928408,1.0551330798479235,80.60019647838932
189,Y9999 加權指數,2013-10-14,8339.99,8269.16,8343.65,8273.96,3924007,-0.9032,8297.835000000001,8322.356,100.08999999999924,46.167600026988396,66.83822896264165,51.170424398257644,62.101310613693855,53.83239997301161,-0.07678883071554814,-2.7882516582389156
190,Y9999 加權指數,2013-10-15,8320.48,8320.48,8368.02,8367.88,3953632,1.1351,8317.235999999999,8335.091454545454,180.85999999999876,74.82166142517401,72.205685331242,60.67623701478043,61.967659559945616,25.178338574825986,1.9785443836768948,49.292322970803426
191,Y9999 加權指數,2013-10-16,8384.03,8332.18,8384.03,8332.18,3669610,-0.4266,8331.752,8337.808545454545,115.65999999999985,55.779047951481246,74.91239413030196,56.066488051769056,61.35196545792556,44.22095204851876,0.31147540983609145,36.632755896366355
192,Y9999 加權指數,2013-10-17,8390.88,8364.89,8415.16,8374.68,3887295,0.5101,8347.568,8345.613636363636,15.659999999999854,70.84468664850124,77.42860645274857,60.07834448781507,61.00464095274595,29.15531335149877,1.6506862940123104,137.16267650721176
193,Y9999 加權指數,2013-10-18,8416.33,8390.32,8441.19,8441.19,4048585,0.7942,8355.785,8362.635818181818,76.64000000000124,100.0,78.17001165969117,65.54864601377164,61.765818924597724,-0.0,1.307450363672089,197.51904940165485
194,Y9999 加權指數,2013-10-21,8456.68,8400.06,8459.3,8419.32,3516731,-0.2591,8361.261999999999,8374.187636363637,85.65999999999985,78.9733880298729,76.57803137055569,62.423501024541004,62.692182694526934,21.026611970127107,0.3057056043213847,134.2674511191723
195,Y9999 加權指數,2013-10-22,8407.62,8376.27,8425.31,8418.27,3544728,-0.0125,8369.723000000002,8384.552727272727,42.6200000000008,78.42116335331916,76.21963034941234,62.26513959321021,63.51387990050948,21.578836646680845,0.12214518760195549,72.4244051190786
196,Y9999 加權指數,2013-10-23,8419.8,8380.15,8438.95,8393.62,3616278,-0.2928,8371.52,8388.897636363636,48.89000000000124,65.45703166088215,72.81289693339113,58.40055026513981,63.6888620735041,34.54296833911784,0.35170068027210727,56.17563390020175
197,Y9999 加權指數,2013-10-24,8364.45,8346.52,8413.72,8413.72,3258704,0.2395,8378.419,8396.570363636363,64.34999999999854,76.02818975491739,71.8100622572208,60.615289821763454,63.62484689920722,23.971810245082604,0.2991071428571261,22.41719724027644
198,Y9999 加權指數,2013-10-25,8380.31,8322.15,8390.25,8346.62,3681310,-0.7975,8378.144,8390.788727272728,72.66000000000167,40.73840328179298,68.72311721329295,50.619120095374484,62.198833392385225,59.26159671820701,-0.3446402349485935,-52.083333333328284
199,Y9999 加權指數,2013-10-28,8365.43,8348.42,8414.81,8407.83,3202412,0.7334,8391.530999999999,8396.186181818182,39.95000000000073,62.9232099121168,70.39867820180578,57.691093045776284,60.82870577916998,37.0767900878832,1.0271125169453124,6.178604855161415
200,Y9999 加權指數,2013-10-29,8394.85,8380.21,8432.9,8420.98,3356116,0.1564,8396.841,8401.540545454545,88.79999999999927,72.05978855267969,70.12249091455637,59.08963651232383,59.63659035983879,27.94021144732032,0.4758018599354615,56.27946568883745
201,Y9999 加權指數,2013-10-30,8429.4,8419.21,8465.06,8465.06,3657931,0.5235,8410.128999999999,8413.944000000001,90.3799999999992,100.0,74.54458611940824,63.57425892408951,59.18588899772212,-0.0,0.9613958560523354,156.2365008947917
202,Y9999 加權指數,2013-10-31,8437.76,8424.47,8469.58,8450.06,4012708,-0.1772,8417.667000000001,8421.20418181818,8.869999999998981,86.75981821881544,76.13609927643965,61.0441245982556,58.84930526082469,13.240181781184557,0.10019951230326708,116.82806580518005
203,Y9999 加權指數,2013-11-01,8474.47,8378.94,8476.63,8388.18,3927695,-0.7323,8412.366,8415.842909090909,-31.139999999999418,42.743397203522036,70.41043899679185,51.62631445384511,57.48050378631639,57.256602796477964,0.27198280274337255,16.404988994861224
204,Y9999 加權指數,2013-11-04,8371.83,8333.63,8371.83,8354.14,3787812,-0.4058,8405.848,8405.256363636363,-64.13000000000102,20.708182288969365,64.58391842270149,47.177561518211526,54.86238505205748,79.29181771103065,-0.42801047120418984,-134.99066113307018
205,Y9999 加權指數,2013-11-05,8354.92,8262.2,8372.8,8262.2,4093941,-1.1005,8390.240999999998,8379.138545454545,-131.42000000000007,0.0,56.74180208736958,37.48396165511099,50.00657309706761,100.0,0.16871609403255064,-180.67164470855073
206,Y9999 加權指數,2013-11-06,8275.07,8232.5,8297.57,8281.97,3999927,0.2393,8379.076,8359.452909090909,-131.75,20.263793880309468,52.222478309312315,40.40937475497262,44.204211777215704,79.73620611969054,0.5435684647302772,-151.39202747049336
207,Y9999 加權指數,2013-11-07,8298.06,8250.72,8298.06,8283.71,3965980,0.021,8366.075,8342.113636363636,-62.91000000000167,20.976528898537374,46.71731222367431,40.68082542729403,38.03975136503866,79.02347110146263,0.3398817068018609,-106.13578756909273
